No.species	Species	Ploidy	Accession name	Order	Family	Clade
688	Eucalyptus microcorys	-	-	Myrtales	Myrtaceae	Eucalyptus
689	Eucalyptus paniculata	-	-	Myrtales	Myrtaceae	Eucalyptus
690	Eucalyptus pauciflora	diploid	-	Myrtales	Myrtaceae	Eucalyptus
690	Eucalyptus pauciflora	-	-	Myrtales	Myrtaceae	Eucalyptus
691	Eucalyptus polyanthemos	-	-	Myrtales	Myrtaceae	Eucalyptus
692	Eucalyptus pumila	-	-	Myrtales	Myrtaceae	Eucalyptus
692	Eucalyptus pumila	-	-	Myrtales	Myrtaceae	Eucalyptus
693	Eucalyptus regnans	-	-	Myrtales	Myrtaceae	Eucalyptus
693	Eucalyptus regnans	diploid	Mountain Ash	Myrtales	Myrtaceae	Eucalyptus
693	Eucalyptus regnans	diploid	Mountain Ash	Myrtales	Myrtaceae	Eucalyptus
693	Eucalyptus regnans	-	-	Myrtales	Myrtaceae	Eucalyptus
694	Eucalyptus salubris	-	-	Myrtales	Myrtaceae	Eucalyptus
695	Eucalyptus shirleyi	-	-	Myrtales	Myrtaceae	Eucalyptus
696	Eucalyptus sideroxylon	-	-	Myrtales	Myrtaceae	Eucalyptus
696	Eucalyptus sideroxylon	diploid	-	Myrtales	Myrtaceae	Eucalyptus
697	Eucalyptus sideroxylona	-	-	Myrtales	Myrtaceae	Eucalyptus
698	Eucalyptus tenuipes	-	-	Myrtales	Myrtaceae	Eucalyptus
698	Eucalyptus tenuipes	-	-	Myrtales	Myrtaceae	Eucalyptus
699	Eucalyptus urophylla x Eucalyptus grandis	-	-	Myrtales	Myrtaceae	Eucalyptus
700	Eucalyptus victrix	-	-	Myrtales	Myrtaceae	Eucalyptus
700	Eucalyptus victrix	-	-	Myrtales	Myrtaceae	Eucalyptus
701	Eucalyptus viminalis	-	-	Myrtales	Myrtaceae	Eucalyptus
701	Eucalyptus viminalis	-	-	Myrtales	Myrtaceae	Eucalyptus
702	Eucalyptus virginea	-	-	Myrtales	Myrtaceae	Eucalyptus
703	Eucalyptusglobulus	-	-	Myrtales	Myrtaceae	Eucalyptus
704	Euclidium syriacum	diploid	-	Brassicales	Brassicaceae	Euclidium
705	Eucommia ulmoides	diploid	-	Garryales	Eucommiaceae	Eucommia
705	Eucommia ulmoides	diploid	update	Garryales	Eucommiaceae	Eucommia
705	Eucommia ulmoides	diploid	Huazhong No. 8';female	Garryales	Eucommiaceae	Eucommia
705	Eucommia ulmoides	diploid	Huazhong No. 6';male	Garryales	Eucommiaceae	Eucommia
706	Eudorina sp.	-	male	Chlamydomonadales	Volvocaceae	Eudorina
706	Eudorina sp.	-	female	Chlamydomonadales	Volvocaceae	Eudorina
707	Euphorbia lathyris	diploid	-	Malpighiales	Euphorbiaceae	Euphorbia
708	Euphorbia peplus	diploid	Bao AB001	Malpighiales	Euphorbiaceae	Euphorbia
709	Euphorbia tirucalli	tetraploid	-	Malpighiales	Euphorbiaceae	Euphorbia
710	Euphrasia confusa Pugsley	tetraploid	Confused Eyebright	Lamiales	Orobanchaceae	Euphrasia
711	Euptelea pleiosperma	-	-	Ranunculales	Eupteleaceae	Euptelea
712	Euryale ferox	-	-	Nymphaeales	Nymphaeaceae	Euryale
713	Euryodendron excelsum	diploid	-	Ericales	Pentaphylacaceae	Euryodendron
713	Euryodendron excelsum	haploid	-	Ericales	Theaceae; Pentaphylacaceae	Euryodendron
714	Euscaphis japonica	diploid	-	Crossosomatales	Staphyleaceae	Euscaphis
715	Eustoma grandiflorum	hexaploid	-	Gentianales	Gentianaceae	Eustoma
715	Eustoma grandiflorum	diploid	10B-620	Gentianales	Gentianaceae	Eustoma
716	Eutrema heterophyllum	diploid	-	Brassicales	Brassicaceae	Eutrema
717	Eutrema japonicum	tetraploid	Mazuma(haplotype1)	Brassicales	Brassiceae	Eutrema
717	Eutrema japonicum	tetraploid	Mazuma(haplotype2)	Brassicales	Brassiceae	Eutrema
717	Eutrema japonicum	tetraploid	Wasabi	Brassicales	Brassicaceae	Eutrema
718	Eutrema salsugineum	-	EsaV3;improved	Brassicales	Brassicaceae	Eutrema
719	Eutrema yunnanense	diploid	-	Brassicales	Brassicaceae	Eutrema
720	Excoecaria agallocha	-	-	Malpighiales	Euphorbiaceae	Excoecaria
720	Excoecaria agallocha	diploid	milky mangrove	Malpighiales	Euphorbiaceae	Excoecaria
721	Fagopyrum cymosum	diploid	-	Caryophyllales	Polygonaceae	Fagopyrum
722	Fagopyrum esculentum	diploid	Strain: BC1F6	Caryophyllales	Polygonaceae	Fagopyrum
722	Fagopyrum esculentum	-	Cultivar Dasha	Caryophyllales	Polygonaceae	Fagopyrum
722	Fagopyrum esculentum	diploid	Pintian4	Caryophyllales	Polygonaceae	Fagopyrum
722	Fagopyrum esculentum	-	Xinong9976 (haplotype 2)	Caryophyllales	Polygonaceae	Fagopyrum
722	Fagopyrum esculentum	-	Xinong9976 (haplotype 1)	Caryophyllales	Polygonaceae	Fagopyrum
722	Fagopyrum esculentum	diploid	PL4	Caryophyllales	Polygonaceae	Fagopyrum
723	Fagopyrum homotropicum	diploid	-	Caryophyllales	Polygonaceae	Fagopyrum
724	Fagopyrum tataricum	diploid	-	Caryophyllales	Polygonaceae	Fagopyrum
724	Fagopyrum tataricum	diploid	Qianku3 (haplotype 2)	Caryophyllales	Polygonaceae	Fagopyrum
724	Fagopyrum tataricum	diploid	Qianku3 (haplotype 1)	Caryophyllales	Polygonaceae	Fagopyrum
725	Fagus crenata	-	-	Fagales	Fagaceae	Fagus
726	Fagus sylvatica	diploid	-	Fagales	Fagaceae	Fagus
726	Fagus sylvatica	diploid	-	Fagales	Fagaceae	Fagus
727	Faidherbia albida	-	-	Fabales	Fabaceae	Faidherbia
728	Fallopia multiflora	diploid	wild	Caryophyllales	Polygonaceae	Fallopia
728	Fallopia multiflora	diploid	Heshouwu	Caryophyllales	Polygonaceae	Fallopia
729	Fallopia multiflora var. angulata	diploid	-	Caryophyllales	Polygonaceae	Fallopia
730	Festuca trachyphyila	-	Hard fescue	Poales	Poaceae	Festuca
731	Ficus benghalensis	diploid	-	Rosales	Moraceae	Ficus
732	Ficus carica	diploid	Horaishi	Rosales	Moraceae	Ficus
732	Ficus carica	diploid	Dottato	Rosales	Moraceae	Ficus
733	Ficus erecta	diploid	haplotype	Rosales	Moraceae	Ficus
734	Ficus hirta	-	-	Rosales	Moraceae	Ficus
735	Ficus hispida	-	-	Rosales	Moraceae	Ficus
735	Ficus hispida	diploid	-	Rosales	Moraceae	Ficus
736	Ficus microcarpa	-	-	Rosales	Moraceae	Ficus
737	Ficus religiosa	diploid	-	Rosales	Moraceae	Ficus
738	Ficus sp.	-	-	Rosales	Moraceae	Ficus
739	Firmiana hainanensis	diploid	-	Malvales	Malvaceae	Firmiana
740	Firmiana kwangsiensis	diploid	-	Malvales	Malvaceae	Firmiana
741	Flueggea virosa	diploid	Bai-Fan-Shu	Malpighiales	Phyllanthaceae	Flueggea
741	Flueggea virosa	diploid	Bai-Fan-Shu	Malpighiales	Phyllanthaceae	Flueggea
742	Foeniculum vulgare	diploid	-	Apiales	Apiaceae	Foeniculum
743	Fokienia hodginsii	-	-	Cupressales	Cupressaceae	Fokienia
744	Fontinalis antipyretica	-	-	Hypnales	Fontinalaceae	Fontinalis
745	Forsythia ovata	-	-	Lamiales	Oleaceae	Forsythia
746	Forsythia suspensa	-	-	Lamiales	Oleaceae	Forsythia
746	Forsythia suspensa	diploid	-	Lamiales	Oleaceae	Forsythia
747	Fragaria chiloensis	octoploid	GP33	Rosales	Rosaceae	Fragaria
747	Fragaria chiloensis	octoploid	haplotype 1	Rosales	Rosaceae	Fragaria
748	Fragaria chiloensis	octoploid	haplotype 2	Rosales	Rosaceae	Fragaria
748	Fragaria daltoniana	diploid	-	Rosales	Rosaceae	Fragaria
748	Fragaria iinumae	-	FII_r1.1	Rosales	Rosaceae	Fragaria
749	Fragaria iinumae	octoploid	-	Rosales	Rosaceae	Fragaria
750	Fragaria mandshurica	diploid	-	Rosales	Rosaceae	Fragaria
750	Fragaria moupinensis	tetraploid	-	Rosales	Rosaceae	Fragaria
751	Fragaria nilgerrensis	diploid	YN2017-HM1	Rosales	Rosaceae	Fragaria
752	Fragaria nilgerrensis	-	-	Rosales	Rosaceae	Fragaria
753	Fragaria nilgerrensis	diploid	-	Rosales	Rosaceae	Fragaria
753	Fragaria nipponica	-	-	Rosales	Rosaceae	Fragaria
753	Fragaria nipponica	diploid	-	Rosales	Rosaceae	Fragaria
754	Fragaria nubicola	-	FNU_r1.1	Rosales	Rosaceae	Fragaria
754	Fragaria nubicola	-	-	Rosales	Rosaceae	Fragaria
755	Fragaria orientalis	-	-	Rosales	Rosaceae	Fragaria
755	Fragaria pentaphylla	diploid	-	Rosales	Rosaceae	Fragaria
756	Fragaria pentaphylla	diploid	FP039	Rosales	Rosaceae	Fragaria
757	Fragaria vesca	diploid	Hawaii-4	Rosales	Rosaceae	Fragaria
757	Fragaria vesca	diploid	update Hawaii-4;v4	Rosales	Rosaceae	Fragaria
758	Fragaria vesca	diploid	CFRA 2339	Rosales	Rosaceae	Fragaria
758	Fragaria vesca	diploid	'Yellow Wonder' YW5AF7	Rosales	Rosaceae	Fragaria
758	Fragaria vesca	diploid	Hawaii 4	Rosales	Rosaceae	Fragaria
758	Fragaria virginiana	octoploid	haplotype 1	Rosales	Rosaceae	Fragaria
758	Fragaria virginiana	octoploid	haplotype 2	Rosales	Rosaceae	Fragaria
759	Fragaria viridis	diploid	-	Rosales	Rosaceae	Fragaria
759	Fragaria viridis	diploid	-	Rosales	Rosaceae	Fragaria
760	Fragaria x ananassa	octoploid	Reikou	Rosales	Rosaceae	Fragaria
760	Fragaria x ananassa	octoploid	Camarosa	Rosales	Rosaceae	Fragaria
761	Fragaria x ananassa	octoploid	Wongyo 3115	Rosales	Rosaceae	Fragaria
761	Fragaria x ananassa	octoploid	Royal Royce;phased 2	Rosales	Rosaceae	Fragaria
761	Fragaria x ananassa	octoploid	Royal Royce;phased 1	Rosales	Rosaceae	Fragaria
761	Fragaria x ananassa	octoploid	“Yanli”;haplotype 2	Rosales	Rosaceae	Fragaria
761	Fragaria x ananassa	octoploid	“Yanli”;haplotype 1	Rosales	Rosaceae	Fragaria
761	Fragaria × ananassa	octoploid	Benihoppe(haplotype 1)	Rosales	Rosaceae	Fragaria
761	Fragaria × ananassa	octoploid	Benihoppe(haplotype 2)	Rosales	Rosaceae	Fragaria
762	Fraxinus albicans	-	-	Lamiales	Oleaceae	Fragaria
763	Fraxinus americana	-	-	Lamiales	Oleaceae	Fraxinus
763	Fraxinus americana	-	-	Lamiales	Oleaceae	Fraxinus
763	Fraxinus americana	diploid	ash	Lamiales	Oleaceae	Fraxinus
763	Fraxinus americana	diploid	-	Lamiales	Oleaceae	Fraxinus
764	Fraxinus angustifolia	diploid	subsp. angustifolia	Lamiales	Oleaceae	Fraxinus
764	Fraxinus angustifolia	diploid	subsp. oxycarpa	Lamiales	Oleaceae	Fraxinus
764	Fraxinus angustifolia	diploid	subsp. syriaca	Lamiales	Oleaceae	Fraxinus
764	Fraxinus angustifolia	diploid	-	Lamiales	Oleaceae	Fraxinus
765	Fraxinus anomala	-	-	Lamiales	Oleaceae	Fraxinus
766	Fraxinus baroniana	-	-	Lamiales	Oleaceae	Fraxinus
766	Fraxinus baroniana	diploid	-	Lamiales	Oleaceae	Fraxinus
767	Fraxinus chinensis	diploid	-	Lamiales	Oleaceae	Fraxinus
768	Fraxinus cuspidata	-	-	Lamiales	Oleaceae	Fraxinus
769	Fraxinus dipetala	-	-	Lamiales	Oleaceae	Fraxinus
770	Fraxinus excelsior	diploid	-	Lamiales	Oleaceae	Fraxinus
770	Fraxinus excelsior	diploid	-	Lamiales	Oleaceae	Fraxinus
771	Fraxinus floribunda	-	-	Lamiales	Oleaceae	Fraxinus
772	Fraxinus gooddingii	-	-	Lamiales	Oleaceae	Fraxinus
773	Fraxinus greggii	-	-	Lamiales	Oleaceae	Fraxinus
774	Fraxinus griffithii	-	-	Lamiales	Oleaceae	Fraxinus
775	Fraxinus hupehensis	diploid	-	Lamiales	Oleaceae	Fraxinus
776	Fraxinus latifolia	-	-	Lamiales	Oleaceae	Fraxinus
777	Fraxinus mandschurica	diploid	-	Lamiales	Oleaceae	Fraxinus
778	Fraxinus mandshurica	-	-	Lamiales	Oleaceae	Fraxinus
779	Fraxinus nigra	-	-	Lamiales	Oleaceae	Fraxinus
779	Fraxinus nigra	diploid	ash	Lamiales	Oleaceae	Fraxinus
780	Fraxinus ornus	diploid	-	Lamiales	Oleaceae	Fraxinus
780	Fraxinus ornus	diploid	-	Lamiales	Oleaceae	Fraxinus
781	Fraxinus paxiana	-	-	Lamiales	Oleaceae	Fraxinus
782	Fraxinus pennsylvanica	diploid	ash	Lamiales	Oleaceae	Fraxinus
782	Fraxinus pennsylvanica	-	-	Lamiales	Oleaceae	Fraxinus
782	Fraxinus pennsylvanica	-	PE00248	Lamiales	Oleaceae	Fraxinus
782	Fraxinus pennsylvanica	diploid	-	Lamiales	Oleaceae	Fraxinus
783	Fraxinus platypoda	-	-	Lamiales	Oleaceae	Fraxinus
784	Fraxinus quadrangulata	-	-	Lamiales	Oleaceae	Fraxinus
785	Fraxinus sieboldiana	-	-	Lamiales	Oleaceae	Fraxinus
786	Fraxinus sogdiana	diploid	-	Lamiales	Oleaceae	Fraxinus
787	Fraxinus velutina	-	-	Lamiales	Oleaceae	Fraxinus
787	Fraxinus velutina	diploid	-	Lamiales	Oleaceae	Fraxinus
788	Fraxinus xanthoxyloides	-	-	Lamiales	Oleaceae	Fraxinus
789	Galium porrigens	-	-	Gentianales	Rubiaceae	Galium
790	Gardenia jasminoides	-	-	Gentianales	Rubiaceae	Gardenia
791	Gastrodia elata	-	NRC-2018	Asparagales	Orchidaceae	Gastrodia
791	Gastrodia elata	-	S. Chow	Asparagales	Orchidaceae	Gastrodia
791	Gastrodia elata	-	-	Asparagales	Orchidaceae	Gastrodia
791	Gastrodia elata	-	-	Asparagales	Orchidaceae	Gastrodia
792	Gastrodia menghaiensis	-	-	Asparagales	Orchidaceae	Gastrodia
793	Gaultheria prostrata	diploid	-	Ericales	Ericaceae	Gaultheria
794	Gelsemium elegans	-	-	Gentianales	Gelsemiaceae	Gelsemium
795	Gelsemium sempervirens	-	-	Gentianales	Gelsemiaceae	Gelsemium
796	Genlisea aurea	-	-	Lamiales	Lentibulariaceae	Genlisea
797	Gentiana dahurica	-	-	Gentianales	Gentianaceae	Gentiana
798	Gentiana macrophylla	diploid	-	Gentianales	Gentianaceae	Gentiana
799	Gentiana straminea	diploid	-	Gentianales	Gentianaceae	Gentiana
800	Gephyrocapsa ericsonii	-	RCC4032	Isochrysidales	Noelaerhabdaceae	Gephyrocapsa
801	Geum urbanum	hexaploid	-	Rosales	Rosaceae	Geum
802	Gilia yorkii	diploid	-	Ericales	Polemoniaceae	Gilia
803	Gillenia trifoliata	diploid	-	Rosales	Rosaceae	Gillenia
804	Ginkgo biloba	-	-	Ginkgoales	Ginkgoaceae	Ginkgo
804	Ginkgo biloba	-	female	Ginkgoales	Ginkgoaceae	Ginkgo
805	Glebionis coronaria	diploid	cultivar  'fanji'	Asterales	Asteraceae	Glebionis
806	Gleditsia sinensis	diploid	Zaojiao	Fabales	Fabaceae	Gleditsia
807	Glycine cyrtoloba	diploid	G1267	Fabales	Fabaceae	Glycine
808	Glycine dolichocarpa	-	G1134	Fabales	Fabaceae	Glycine
809	Glycine falcata	diploid	G1718	Fabales	Fabaceae	Glycine
810	Glycine latifolia	diploid	-	Fabales	Fabaceae	Glycine
811	Glycine max	-	William82	Fabales	Fabaceae	Glycine
811	Glycine max	-	Zhonghuang 13	Fabales	Fabaceae	Glycine
811	Glycine max	-	update Zhonghuang 13	Fabales	Fabaceae	Glycine
811	Glycine max	-	Lee	Fabales	Fabaceae	Glycine
811	Glycine max	-	update William82;v4	Fabales	Fabaceae	Glycine
811	Glycine max	-	Tianlong1	Fabales	Fabaceae	Glycine
811	Glycine max	diploid	Zhonghuang 35	Fabales	Fabaceae	Glycine
811	Glycine max	-	Zhonghuang 13	Fabales	Fabaceae	Glycine
811	Glycine max	-	Williams 82	Fabales	Fabaceae	Glycine
811	Glycine max	-	Wenfeng 7	Fabales	Fabaceae	Glycine
811	Glycine max	-	Jingyuan	Fabales	Fabaceae	Glycine
811	Glycine max	-	Huaxia 3	Fabales	Fabaceae	Glycine
811	Glycine max	-	Hefeng 25	Fabales	Fabaceae	Glycine
811	Glycine max	-	GsojaF	Fabales	Fabaceae	Glycine
811	Glycine max	diploid	Suwon 97	Fabales	Fabaceae	Glycine
811	Glycine max	diploid	Lee;improved	Fabales	Fabaceae	Glycine
811	Glycine max	diploid	JD17	Fabales	Fabaceae	Glycine
811	Glycine max	diploid	Dongfudou3	Fabales	Fabaceae	Glycine
811	Glycine max	diploid	Wm82 (Wm82-NJAU)	Fabales	Fabaceae	Glycine
811	Glycine max	diploid	Zhonghuang 13(ZH13)	Fabales	Fabaceae	Glycine
811	Glycine max	diploid	Zhonghuang 13(ZH13)	Fabales	Fabaceae	Glycine
