No.species	Species	Taxonomy ID	Ploidy	Accession name	Order	Family	Clade
750	Fragaria moupinensis	538577	tetraploid	-	Rosales	Rosaceae	Fragaria
751	Fragaria nilgerrensis	64941	diploid	YN2017-HM1	Rosales	Rosaceae	Fragaria
752	Fragaria nilgerrensis	64941	-	-	Rosales	Rosaceae	Fragaria
753	Fragaria nilgerrensis	64941	diploid	-	Rosales	Rosaceae	Fragaria
753	Fragaria nipponica	101012	-	-	Rosales	Rosaceae	Fragaria
753	Fragaria nipponica	101012	diploid	-	Rosales	Rosaceae	Fragaria
754	Fragaria nubicola	60188	-	FNU_r1.1	Rosales	Rosaceae	Fragaria
754	Fragaria nubicola	60188	-	-	Rosales	Rosaceae	Fragaria
755	Fragaria orientalis	101013	-	-	Rosales	Rosaceae	Fragaria
755	Fragaria pentaphylla	101014	diploid	-	Rosales	Rosaceae	Fragaria
756	Fragaria pentaphylla	101014	diploid	FP039	Rosales	Rosaceae	Fragaria
757	Fragaria vesca	57918	diploid	Hawaii-4	Rosales	Rosaceae	Fragaria
757	Fragaria vesca	57918	diploid	update Hawaii-4;v4	Rosales	Rosaceae	Fragaria
758	Fragaria vesca	57918	diploid	CFRA 2339	Rosales	Rosaceae	Fragaria
758	Fragaria vesca	57918	diploid	'Yellow Wonder' YW5AF7	Rosales	Rosaceae	Fragaria
758	Fragaria vesca	57918	diploid	Hawaii 4	Rosales	Rosaceae	Fragaria
758	Fragaria virginiana	101015	octoploid	haplotype 1	Rosales	Rosaceae	Fragaria
758	Fragaria virginiana	101015	octoploid	haplotype 2	Rosales	Rosaceae	Fragaria
759	Fragaria viridis	64942	diploid	-	Rosales	Rosaceae	Fragaria
759	Fragaria viridis	64942	diploid	-	Rosales	Rosaceae	Fragaria
760	Fragaria x ananassa	3747	octoploid	Reikou	Rosales	Rosaceae	Fragaria
760	Fragaria x ananassa	3747	octoploid	Camarosa	Rosales	Rosaceae	Fragaria
761	Fragaria x ananassa	3747	octoploid	Wongyo 3115	Rosales	Rosaceae	Fragaria
761	Fragaria x ananassa	3747	octoploid	Royal Royce;phased 2	Rosales	Rosaceae	Fragaria
761	Fragaria x ananassa	3747	octoploid	Royal Royce;phased 1	Rosales	Rosaceae	Fragaria
761	Fragaria x ananassa	3747	octoploid	“Yanli”;haplotype 2	Rosales	Rosaceae	Fragaria
761	Fragaria x ananassa	3747	octoploid	“Yanli”;haplotype 1	Rosales	Rosaceae	Fragaria
761	Fragaria × ananassa	-	octoploid	Benihoppe(haplotype 1)	Rosales	Rosaceae	Fragaria
761	Fragaria × ananassa	-	octoploid	Benihoppe(haplotype 2)	Rosales	Rosaceae	Fragaria
762	Fraxinus albicans	102695	-	-	Lamiales	Oleaceae	Fragaria
763	Fraxinus americana	38872	-	-	Lamiales	Oleaceae	Fraxinus
763	Fraxinus americana	38872	-	-	Lamiales	Oleaceae	Fraxinus
763	Fraxinus americana	38872	diploid	ash	Lamiales	Oleaceae	Fraxinus
763	Fraxinus americana	38872	diploid	-	Lamiales	Oleaceae	Fraxinus
764	Fraxinus angustifolia	166594	diploid	subsp. angustifolia	Lamiales	Oleaceae	Fraxinus
764	Fraxinus angustifolia	166594	diploid	subsp. oxycarpa	Lamiales	Oleaceae	Fraxinus
764	Fraxinus angustifolia	166594	diploid	subsp. syriaca	Lamiales	Oleaceae	Fraxinus
764	Fraxinus angustifolia	166594	diploid	-	Lamiales	Oleaceae	Fraxinus
765	Fraxinus anomala	56041	-	-	Lamiales	Oleaceae	Fraxinus
766	Fraxinus baroniana	1616475	-	-	Lamiales	Oleaceae	Fraxinus
766	Fraxinus baroniana	1616475	diploid	-	Lamiales	Oleaceae	Fraxinus
767	Fraxinus chinensis	56033	diploid	-	Lamiales	Oleaceae	Fraxinus
768	Fraxinus cuspidata	56042	-	-	Lamiales	Oleaceae	Fraxinus
769	Fraxinus dipetala	126365	-	-	Lamiales	Oleaceae	Fraxinus
770	Fraxinus excelsior	38873	diploid	-	Lamiales	Oleaceae	Fraxinus
770	Fraxinus excelsior	38873	diploid	-	Lamiales	Oleaceae	Fraxinus
771	Fraxinus floribunda	490840	-	-	Lamiales	Oleaceae	Fraxinus
772	Fraxinus gooddingii	490841	-	-	Lamiales	Oleaceae	Fraxinus
773	Fraxinus greggii	126366	-	-	Lamiales	Oleaceae	Fraxinus
774	Fraxinus griffithii	880137	-	-	Lamiales	Oleaceae	Fraxinus
775	Fraxinus hupehensis	490842	diploid	-	Lamiales	Oleaceae	Fraxinus
776	Fraxinus latifolia	56040	-	-	Lamiales	Oleaceae	Fraxinus
777	Fraxinus mandschurica	-	diploid	-	Lamiales	Oleaceae	Fraxinus
778	Fraxinus mandshurica	56029	-	-	Lamiales	Oleaceae	Fraxinus
779	Fraxinus nigra	56031	-	-	Lamiales	Oleaceae	Fraxinus
779	Fraxinus nigra	56031	diploid	ash	Lamiales	Oleaceae	Fraxinus
780	Fraxinus ornus	38874	diploid	-	Lamiales	Oleaceae	Fraxinus
780	Fraxinus ornus	38874	diploid	-	Lamiales	Oleaceae	Fraxinus
781	Fraxinus paxiana	490846	-	-	Lamiales	Oleaceae	Fraxinus
782	Fraxinus pennsylvanica	56036	diploid	ash	Lamiales	Oleaceae	Fraxinus
782	Fraxinus pennsylvanica	56036	-	-	Lamiales	Oleaceae	Fraxinus
782	Fraxinus pennsylvanica	56036	-	PE00248	Lamiales	Oleaceae	Fraxinus
782	Fraxinus pennsylvanica	56036	diploid	-	Lamiales	Oleaceae	Fraxinus
783	Fraxinus platypoda	56030	-	-	Lamiales	Oleaceae	Fraxinus
784	Fraxinus quadrangulata	56032	-	-	Lamiales	Oleaceae	Fraxinus
785	Fraxinus sieboldiana	490850	-	-	Lamiales	Oleaceae	Fraxinus
786	Fraxinus sogdiana	757441	diploid	-	Lamiales	Oleaceae	Fraxinus
787	Fraxinus velutina	56038	-	-	Lamiales	Oleaceae	Fraxinus
787	Fraxinus velutina	56038	diploid	-	Lamiales	Oleaceae	Fraxinus
788	Fraxinus xanthoxyloides	126421	-	-	Lamiales	Oleaceae	Fraxinus
789	Galium porrigens	715706	-	-	Gentianales	Rubiaceae	Galium
790	Gardenia jasminoides	114476	-	-	Gentianales	Rubiaceae	Gardenia
791	Gastrodia elata	91201	-	NRC-2018	Asparagales	Orchidaceae	Gastrodia
791	Gastrodia elata	91201	-	S. Chow	Asparagales	Orchidaceae	Gastrodia
791	Gastrodia elata	91201	-	-	Asparagales	Orchidaceae	Gastrodia
791	Gastrodia elata	91201	-	-	Asparagales	Orchidaceae	Gastrodia
792	Gastrodia menghaiensis	2587350	-	-	Asparagales	Orchidaceae	Gastrodia
793	Gaultheria prostrata	1091537	diploid	-	Ericales	Ericaceae	Gaultheria
794	Gelsemium elegans	427660	-	-	Gentianales	Gelsemiaceae	Gelsemium
795	Gelsemium sempervirens	28542	-	-	Gentianales	Gelsemiaceae	Gelsemium
796	Genlisea aurea	192259	-	-	Lamiales	Lentibulariaceae	Genlisea
797	Gentiana dahurica	225203	-	-	Gentianales	Gentianaceae	Gentiana
798	Gentiana macrophylla	50765	diploid	-	Gentianales	Gentianaceae	Gentiana
799	Gentiana straminea	50768	diploid	-	Gentianales	Gentianaceae	Gentiana
800	Gephyrocapsa ericsonii	1856766	-	RCC4032	Isochrysidales	Noelaerhabdaceae	Gephyrocapsa
801	Geum urbanum	57919	hexaploid	-	Rosales	Rosaceae	Geum
802	Gilia yorkii	439153	diploid	-	Ericales	Polemoniaceae	Gilia
803	Gillenia trifoliata	141003	diploid	-	Rosales	Rosaceae	Gillenia
804	Ginkgo biloba	3311	-	-	Ginkgoales	Ginkgoaceae	Ginkgo
804	Ginkgo biloba	3311	-	female	Ginkgoales	Ginkgoaceae	Ginkgo
805	Glebionis coronaria	99038	diploid	cultivar  'fanji'	Asterales	Asteraceae	Glebionis
806	Gleditsia sinensis	66096	diploid	Zaojiao	Fabales	Fabaceae	Gleditsia
807	Glycine cyrtoloba	45689	diploid	G1267	Fabales	Fabaceae	Glycine
808	Glycine dolichocarpa	82538	-	G1134	Fabales	Fabaceae	Glycine
809	Glycine falcata	45690	diploid	G1718	Fabales	Fabaceae	Glycine
810	Glycine latifolia	45691	diploid	-	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	William82	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	Zhonghuang 13	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	update Zhonghuang 13	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	Lee	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	update William82;v4	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	Tianlong1	Fabales	Fabaceae	Glycine
811	Glycine max	3847	diploid	Zhonghuang 35	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	Zhonghuang 13	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	Williams 82	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	Wenfeng 7	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	Jingyuan	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	Huaxia 3	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	Hefeng 25	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	GsojaF	Fabales	Fabaceae	Glycine
811	Glycine max	3847	diploid	Suwon 97	Fabales	Fabaceae	Glycine
811	Glycine max	3847	diploid	Lee;improved	Fabales	Fabaceae	Glycine
811	Glycine max	3847	diploid	JD17	Fabales	Fabaceae	Glycine
811	Glycine max	3847	diploid	Dongfudou3	Fabales	Fabaceae	Glycine
811	Glycine max	3847	diploid	Wm82 (Wm82-NJAU)	Fabales	Fabaceae	Glycine
811	Glycine max	3847	diploid	Zhonghuang 13(ZH13)	Fabales	Fabaceae	Glycine
811	Glycine max	3847	diploid	Zhonghuang 13(ZH13)	Fabales	Fabaceae	Glycine
811	Glycine max	3847	diploid	Jack	Fabales	Fabaceae	Glycine
811	Glycine max	3847	tetraploid	Soybean	Fabales	Fabaceae	Glycine
811	Glycine max	3847	-	Soybean	Fabales	Fabaceae	Glycine
811	Glycine max	3847	tetraploid	Soybean	Fabales	Fabaceae	Glycine
811	Glycine max	3847	tetraploid	Soybean	Fabales	Fabaceae	Glycine
812	Glycine soja	3848	diploid	W05	Fabales	Fabaceae	Glycine
812	Glycine soja	3848	diploid	update W05	Fabales	Fabaceae	Glycine
812	Glycine soja	3848	diploid	PI 483463	Fabales	Fabaceae	Glycine
813	Glycine stenophita	96944	diploid	G1974	Fabales	Fabaceae	Glycine
814	Glycine syndetika	713886	diploid	G1300	Fabales	Fabaceae	Glycine
815	Glycine tomentella	44015	diploid	G1403	Fabales	Fabaceae	Glycine
816	Glycyrrhiza uralensis	74613	-	-	Fabales	Fabaceae	Glycyrrhiza
816	Glycyrrhiza uralensis	74613	diploid	-	Fabales	Fabaceae	Glycyrrhiza
817	Gnetum montanum	3381	-	-	Gnetales	Gnetaceae	Gnetum
818	Gongora gibba	2932088	-	-	Asparagales	Orchidaceae	Gongora
819	Gonium pectorale	33097	-	-	Chlamydomonadales	Volvocaceae	Gonium
820	Gossypioides kirkii	47615	diploid	-	Malvales	Malvaceae	Gossypioides
821	Gossypium anomalum	47600	diploid	-	Malvales	Malvaceae	Gossypium
821	Gossypium anomalum	47600	diploid	-	Malvales	Malvaceae	Gossypium
821	Gossypium anomalum	47600	diploid	GPB1lz	Malvales	Malvaceae	Gossypium
822	Gossypium arboreum	29729	diploid	Shixiya 1	Malvales	Malvaceae	Gossypium
822	Gossypium arboreum	29729	diploid	update Shixiya1	Malvales	Malvaceae	Gossypium
822	Gossypium arboreum	29729	diploid	Shixiya-1	Malvales	Malvaceae	Gossypium
823	Gossypium barbadense	3634	tetraploid	Sea Island Cotton (Xinhai 21)	Malvales	Malvaceae	Gossypium
823	Gossypium barbadense	3634	tetraploid	Hai7124	Malvales	Malvaceae	Gossypium
823	Gossypium barbadense	3634	tetraploid	3-79	Malvales	Malvaceae	Gossypium
823	Gossypium barbadense	3634	tetraploid	Pima90	Malvales	Malvaceae	Gossypium
823	Gossypium barbadense	3634	tetraploid	Pima-S6	Malvales	Malvaceae	Gossypium
823	Gossypium barbadense	3634	tetraploid	Tanguis	Malvales	Malvaceae	Gossypium
823	Gossypium barbadense	3634	tetraploid	3-79	Malvales	Malvaceae	Gossypium
823	Gossypium barbadense	3634	-	-	Malvales	Malvaceae	Gossypium
824	Gossypium bickii	47622	diploid	-	Malvales	Malvaceae	Gossypium
824	Gossypium bickii	47622	diploid	GPG1lz	Malvales	Malvaceae	Gossypium
825	Gossypium darwinii	34276	tetraploid	-	Malvales	Malvaceae	Gossypium
826	Gossypium davidsonii	34287	diploid	-	Malvales	Malvaceae	Gossypium
827	Gossypium ekmanianum	1641373	tetraploid	AD602	Malvales	Malvaceae	Gossypium
828	Gossypium herbaceum	34274	diploid	-	Malvales	Malvaceae	Gossypium
828	Gossypium herbaceum	34274	diploid	cv. Wagad	Malvales	Malvaceae	Gossypium
828	Gossypium herbaceum	34274	diploid	wild GPA1alz	Malvales	Malvaceae	Gossypium
828	Gossypium herbaceum	34274	diploid	cultivar Zhongcao-1	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	TM-1	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	TM-1	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	update TM-1	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	update TM-1	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	update TM-1	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	Xinluzao 7(ICR_XLZ 7)	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	Yucatanense	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	Xuzhou142	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	Xinluzao 42#	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	STV2B	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	Simian 3#	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	Richmondi	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	Paymaster 54	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	Morrilli	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	CRI 7#	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	Acala	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	BARBREN-713	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	BAR 32-30	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	cv. NDM8	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	CRI-12	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	no. Punctatum 25 (TX-1000)	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	TM-1	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	YM11	Malvales	Malvaceae	Gossypium
829	Gossypium hirsutum	3635	tetraploid	-	Malvales	Malvaceae	Gossypium
830	Gossypium hirsutum Emian22	-	-	cotton	Malvales	Malvaceae	Gossypium
831	Gossypium longicalyx	34280	diploid	-	Malvales	Malvaceae	Gossypium
831	Gossypium longicalyx	34280	diploid	GPF1lz	Malvales	Malvaceae	Gossypium
832	Gossypium mustelinum	34275	tetraploid	-	Malvales	Malvaceae	Gossypium
832	Gossypium mustelinum	34275	triploid	cultivar Emian22(P0811704)	Malvales	Malvaceae	Gossypium
833	Gossypium purpurascens	-	tetraploid	-	Malvales	Malvaceae	Gossypium
834	Gossypium raimondii	29730	diploid	CMD 10	Malvales	Malvaceae	Gossypium
834	Gossypium raimondii	29730	diploid	-	Malvales	Malvaceae	Gossypium
834	Gossypium raimondii	29730	diploid	D5-4	Malvales	Malvaceae	Gossypium
834	Gossypium raimondii	29730	diploid	D502	Malvales	Malvaceae	Gossypium
835	Gossypium rotundifolium	47633	diploid	K201	Malvales	Malvaceae	Gossypium
836	Gossypium stephensii	2563832	tetraploid	AD701	Malvales	Malvaceae	Gossypium
837	Gossypium stocksii	47602	diploid	-	Malvales	Malvaceae	Gossypium
837	Gossypium stocksii	47602	diploid	GPE1lz	Malvales	Malvaceae	Gossypium
838	Gossypium sturtianum	34278	diploid	GPC1lz	Malvales	Malvaceae	Gossypium
839	Gossypium thurberi	34273	diploid	-	Malvales	Malvaceae	Gossypium
840	Gossypium tomentosum	34277	tetraploid	-	Malvales	Malvaceae	Gossypium
840	Gossypium tomentosum	34277	tetraploid	-	Malvales	Malvaceae	Gossypium
841	Gossypium turneri	34284	diploid	-	Malvales	Malvaceae	Gossypium
842	Green alga Scenedesmus obliquus	-	diploid	green alga	Chlorococcales	Scenedesmaceae	Green
843	Grona styracifolia	648866	-	-	Fabales	Fabaceae	Grona
844	Guadua angustifolia	323898	tetraploid	-	Poales	Poaceae	Guadua
844	Guadua angustifolia	323898	-	-	Poales	Poaceae	Guadua
845	Gynandropsis gynandra	190802	-	GYN	Brassicales	Cleomaceae	Gynandropsis
845	Gynandropsis gynandra	190802	diploid	-	Brassicales	Cleomaceae	Gynandropsis
846	Gynostemma pentaphyllum	182084	diploid	-	Cucurbitales	Cucurbitaceae	Gynostemma
846	Gynostemma pentaphyllum	182084	diploid	-	Cucurbitales	Cucurbitaceae	Gynostemma
846	Gynostemma pentaphyllum	182084	-	-	Cucurbitales	Cucurbitaceae	Gynostemma
847	Gypsophila paniculata	235358	-	-	Caryophyllales	Caryophyllaceae	Gypsophila
848	Haberlea rhodopensis	121481	-	-	Lamiales	Gesneriaceae	Haberlea
849	Haematococcus lacustris	44745	diploid	-	Volvocales	Haematococcidae	Haematococcus
850	Haematococcus pluvialis	-	-	-	Chlamydomonadales	Haematococcaceae	Haematococcus
850	Haematococcus pluvialis	-	-	192.8000	Chlamydomonadales	Haematococcaceae	Haematococcus
851	Hakea prostrata	1136207	-	-	Proteales	Proteaceae	Hakea
852	Halimeda opuntia	118223	tetraploid	-	Bryopsidales	Halimedaceae	Halimeda
853	Haloxylon ammodendron	151230	diploid	-	Caryophyllales	Chenopodiaceae	Haloxylon
854	Hamamelis virginiana	4397	-	-	Saxifragales	Hamamelidaceae	Hamamelis
855	Handroanthus guayacan	429699	-	-	Lamiales	Bignoniaceae	Handroanthus
855	Handroanthus guayacan	429699	-	HBG# 8421	Lamiales	Bignoniaceae	Handroanthus
856	Handroanthus impetiginosus	429701	diploid	-	Lamiales	Bignoniaceae	Handroanthus
857	Hedychium spicatum	110723	-	-	Zingiberales	Zingiberaceae	Hedychium
858	Helianthus annuus	4232	diploid	-	Asterales	Asteraceae	Helianthus
859	Helianthus tuberosus	4233	hexaploid	-	Asterales	Asteraceae	Helianthus
859	Helianthus tuberosus	4233	hexaploid	Jerusalem artichoke	Asterales	Asteraceae	Helianthus
860	Helicosporidium sp.	1907511	-	-	Chlorellales	Chlorellaceae	Helicosporidium
861	Heliophila coronopifolia	263653	-	-	Brassicales	Brassicaceae	Heliophila
862	Heliophila variabilis	302110	diploid	-	Brassicales	Brassicaceae	Heliophila
863	Helwingia omeiensis	2021390	-	-	Aquifoliales	Helwingia	Helwingia
863	Helwingia omeiensis	2021390	-	-	Aquifoliales	Helwingia	Helwingia
864	Hemerocallis citrina	1249515	diploid	-	Asparagales	Asphodelaceae	Hemerocallis
865	Heptacodium miconioides	137004	hexaploid	-	Dipsacales	Caprifoliaceae	Heptacodium
866	Heracleum sosnowskyi	360622	-	-	Apiales	Apiaceae	Heracleum
867	Heritiera fomes	2171973	-	-	Malvales	Malvaceae	Heritiera
868	Heritiera littoralis	93780	diploid	-	Malvales	Malvaceae	Heritiera
868	Heritiera littoralis	93780	-	-	Malvales	Malvaceae	Heritiera
869	Herpetospermum pedunculosum	386182	-	-	Cucurbitales	Cucurbitaceae	Herpetospermum
870	Herrania umbratica	108875	-	-	Malvales	Malvaceae	Herrania
871	Hevea brasiliensis	3981	diploid	RRIM 600	Malpighiales	Euphorbiaceae	Hevea
871	Hevea brasiliensis	3981	diploid	Reyan7-33-97	Malpighiales	Euphorbiaceae	Hevea
871	Hevea brasiliensis	3981	diploid	RRIM 600	Malpighiales	Euphorbiaceae	Hevea
871	Hevea brasiliensis	3981	diploid	BPM24	Malpighiales	Euphorbiaceae	Hevea
871	Hevea brasiliensis	3981	diploid	GT1	Malpighiales	Euphorbiaceae	Hevea
871	Hevea brasiliensis	3981	diploid	MT/VB/25A 57/8	Malpighiales	Euphorbiaceae	Hevea
871	Hevea brasiliensis	3981	diploid	CATAS8-79	Malpighiales	Euphorbiaceae	Hevea
871	Hevea brasiliensis	3981	-	-	Malpighiales	Euphorbiaceae.	Hevea
871	Hevea brasiliensis	3981	-	-	Malpighiales	Euphorbiaceae.	Hevea
871	Hevea brasiliensis	3981	-	-	Malpighiales	Euphorbiaceae.	Hevea
871	Hevea brasiliensis	3981	-	-	Malpighiales	Euphorbiaceae.	Hevea
871	Hevea brasiliensis	3981	-	-	Malpighiales	Euphorbiaceae.	Hevea
871	Hevea brasiliensis	3981	-	-	Malpighiales	Euphorbiaceae.	Hevea
871	Hevea brasiliensis	3981	-	-	Malpighiales	Euphorbiaceae.	Hevea
871	Hevea brasiliensis	3981	-	-	Malpighiales	Euphorbiaceae.	Hevea
872	Hibiscus cannabinus	229543	diploid	-	Malvales	Malvaceae	Hibiscus
873	Hibiscus hamabo	-	-	-	Malvales	Malvaceae	Hibiscus
874	Hibiscus mutabilis	455430	-	-	Malvales	Malvaceae	Hibiscus
875	Hibiscus sabdariffa	183260	diploid	-	Malvales	Malvaceae	Hibiscus
875	Hibiscus sabdariffa	183260	diploid	-	Malvales	Malvaceae	Hibiscus
875	Hibiscus sabdariffa	183260	diploid	-	Malvales	Malvaceae	Hibiscus
876	Hibiscus syriacus	106335	tetraploid	-	Malvales	Malvaceae	Hibiscus
877	Hibiscus trionum	183268	diploid	-	Malvales	Malvaceae	Hibiscus
878	Hippophae gyantsensis	193515	-	-	Rosales	Elaeagnaceae	Hippophae
879	Hippophae rhamnoides	193516	-	-	Rosales	Elaeagnaceae	Hippophae
879	Hippophae rhamnoides	193516	diploid	sunny	Rosales	Elaeagnaceae	Hippophae
880	Hippophae rhamnoides spp. mongolica×Hippophae rhamnoides sinensis	-	diploid	Fructus hippophae	Rosales	Elaeagnaceae	Hippophae
881	Hippophae tibetana	193519	-	-	Rosales	Elaeagnaceae	Hippophae
882	Hirschfeldia incana	71354	diploid	Nijmegen	Brassicales	Brassicaceae	Hirschfeldia
882	Hirschfeldia incana	71354	diploid	HIR3	Brassicales	Brassiceae	Hirschfeldia
882	Hirschfeldia incana	71354	diploid	Hi-2017S-2-00000 (HIR1)	Brassicales	Brassiceae	Hirschfeldia
882	Hirschfeldia incana	71354	-	-	Brassicales	Brassicaceae	Hirschfeldia
883	Homosporous lycophytes	-	-	-	Lycopodiales	Lycopodiaceae	Homosporous
884	Hopea chinensis	1506269	diploid	-	Malvales	Dipterocarpaceae	Hopea
885	Hopea hainanensis	210356	-	HCNGB_00001636	Malvales	Dipterocarpaceae	Hopea
885	Hopea hainanensis	210356	tetraploid	-	Malvales	Dipterocarpaceae	Hopea
886	Hopea mollissima	1506270	-	-	Malvales	Dipterocarpaceae	Hopea
887	Hopea odorata	64598	-	-	Malvales	Dipterocarpaceae	Hopea
888	Hopea reticulata	2768323	tetraploid	-	Malvales	Dipterocarpaceae	Hopea
889	Hordeum marinum	4519	diploid	H559	Poales	Poaceae	Hordeum
890	Hordeum spontaneum	-	diploid	EC-S1	Poales	Poaceae	Hordeum
890	Hordeum spontaneum	-	diploid	EC-N1	Poales	Poaceae	Hordeum
891	Hordeum vulgare	4513	diploid	Morex	Poales	Poaceae	Hordeum
891	Hordeum vulgare	4513	diploid	var.nudum; Lasa Goumang	Poales	Poaceae	Hordeum
891	Hordeum vulgare	4513	diploid	update Morex	Poales	Poaceae	Hordeum
891	Hordeum vulgare	4513	diploid	Zangqing320	Poales	Poaceae	Hordeum
891	Hordeum vulgare	4513	diploid	var.nudum;update Lasa Goumang	Poales	Poaceae	Hordeum
891	Hordeum vulgare	4513	diploid	Golden Promise	Poales	Poaceae	Hordeum
891	Hordeum vulgare	4513	diploid	AAC Synergy	Poales	Poaceae	Hordeum
891	Hordeum vulgare	4513	diploid	MorexV3: improved	Poales	Poaceae	Hordeum
891	Hordeum vulgare	4513	diploid	OUH602	Poales	Poaceae	Hordeum
891	Hordeum vulgare	4513	diploid	ssp. vulgare Haruna Nijo	Poales	Poaceae	Hordeum
891	Hordeum vulgare	4513	diploid	EC_N1	Poales	Poaceae	Hordeum
891	Hordeum vulgare	4513	diploid	EC_S1	Poales	Poaceae	Hordeum
892	Houttuynia cordata	16752	diploid	Yuxingcao	Piperales	Saururaceae	Houttuynia
892	Houttuynia cordata	16752	haploid	yuxingcao	Piperales	Saururaceae	Houttuynia
893	Hsuehochloa calcarea	3061239	-	-	Poales	Poaceae	Hsuehochloa
894	Humulus lupulus	3486	diploid	-	Rosales	Cannabaceae	Humulus
894	Humulus lupulus	3486	diploid	-	Rosales	Cannabaceae	Humulus
894	Humulus lupulus	3486	diploid	-	Rosales	Cannabaceae	Humulus
895	Hydrangea macrophylla	23110	-	-	Cornales	Hydrangeaceae	Hydrangea
896	Hylocereus undatus	-	-	David Bowie	Caryophyllales	Cactaceae	Hylocereus
897	Hyparrhenia diplandra	798322	-	-	Poales	Poaceae	Hyparrhenia
898	Hypericum perforatum	65561	-	-	Malpighiales	Guttiferae	Hypericum
899	Hypnum curvifolium	-	-	-	Hypnales	Hypnaceae	Hypnum
900	Iberis amara	190884	-	-	Brassicales	Brassicaceae	Iberis
901	Iberis pinnata	1533145	-	-	Brassicales	Brassicaceae	Iberis
902	Idesia polycarpa	77057	-	-	Malvales	Salicaceae	Idesia
903	Ilex asprella	185493	-	JAHQCQ000000000	Aquifoliales	Aquifoliaceae	Ilex
904	Ilex hylonoma	185518	-	-	Aquifoliales	Aquifoliaceae	Ilex
904	Ilex hylonoma	185518	diploid	-	Aquifoliales	Aquifoliaceae	Ilex
905	Ilex latifolia	53205	-	-	Aquifoliales	Aquifoliaceae	Ilex
906	Ilex polyneura	1043422	diploid	-	Aquifoliales	Aquifoliaceae	Ilex
907	Impatiens capensis	55378	diploid	-	Ericales	Balsaminaceae	Impatiens
